Var_ALX,Var_ALY,Var_ALZ,Var_ARX,Var_ARY,Var_ARZ,RMS_EMGL,RMS_EMGR,FFT_GYL,FFT_GYR,STD_ORL,STD_OPL,STD_OYL,STD_ORR,STD_OPR,STD_OYR
7.09092388615301e-33,7.09092388615301e-33,1.26060869087165e-32,0.00309069385988528,0.00107437815519043,0.0103198192972462,0.500163170680983,0.495060039090292,4.17540491805254,8.74606147419335,0,0,2.24553663151742e-16,0.0740148970122963,0.108250359804441,0.0519321009600249
7.09092388615301e-33,7.09092388615301e-33,1.26060869087165e-32,0.00234604976987997,0.0022146575039277,0.0110138593589508,0.500163170680983,0.490639246348703,4.17540491805254,8.8791484044766,0,0,2.24553663151742e-16,0.0860555286316299,0.111741440295884,0.0866889053277497
7.09092388615301e-33,7.09092388615301e-33,1.26060869087165e-32,0.00183514359295268,0.00182891533993791,0.00951119656140646,0.500163170680983,0.481956740453642,4.17540491805254,8.86894888121327,0,0,2.24553663151742e-16,0.0783345304522683,0.102009588677926,0.0836581668493307
7.09092388615301e-33,7.09092388615301e-33,1.26060869087165e-32,0.00245101251266306,0.00225861166231766,0.0110463509932744,0.500163170680983,0.489049887484592,4.17540491805254,9.44407207964447,0,0,2.24553663151742e-16,0.0829330906296292,0.108729645034794,0.0767048453436677
7.09092388615301e-33,7.09092388615301e-33,1.26060869087165e-32,0.00329085740832352,0.00269364786015267,0.010816880679795,0.500163170680983,0.492808081957681,4.17540491805254,8.69463268425097,0,0,2.24553663151742e-16,0.0872331954963337,0.121511261695189,0.0977995748802507
7.09092388615301e-33,7.09092388615301e-33,1.26060869087165e-32,0.00260414965542122,0.00266794489885036,0.00906110366178433,0.500163170680983,0.491475000230432,4.17540491805254,8.73316401805741,0,0,2.24553663151742e-16,0.0804601459420288,0.11080055933466,0.0939965844271095
7.09092388615301e-33,7.09092388615301e-33,1.26060869087165e-32,0.00271299384422266,0.00232166150065792,0.0102588865660521,0.500163170680983,0.490672499786739,4.17540491805254,8.86849921413259,0,0,2.24553663151742e-16,0.0797531123586955,0.113252412389185,0.0905971821659113
7.09092388615301e-33,7.09092388615301e-33,1.26060869087165e-32,0.0023014887668888,0.00279119522436956,0.00938238889320486,0.500163170680983,0.49083963405297,4.17540491805254,8.66561465515113,0,0,2.24553663151742e-16,0.0820142539668089,0.109396333654481,0.0894477752923914
7.09092388615301e-33,7.09092388615301e-33,1.26060869087165e-32,0.00308440810307695,0.00309752114680505,0.00953540992147634,0.500163170680983,0.489148777637134,4.17540491805254,8.65654092385783,0,0,2.24553663151742e-16,0.0800517685618901,0.119081200860345,0.0950453659880401
7.09092388615301e-33,7.09092388615301e-33,1.26060869087165e-32,0.00224113605614899,0.00227399172925387,0.00955173431368265,0.500163170680983,0.48920565584073,4.17540491805254,8.58191903263777,0,0,2.24553663151742e-16,0.0881642281769381,0.109711852707608,0.0983370315440239
7.09092388615301e-33,7.09092388615301e-33,1.26060869087165e-32,0.00245368366378144,0.00245936341178626,0.0102752687314432,0.500163170680983,0.485074097575937,4.17540491805254,8.85211360698758,0,0,2.24553663151742e-16,0.0905333833537251,0.110827610282153,0.105112693087502
7.09092388615301e-33,7.09092388615301e-33,1.26060869087165e-32,0.00237111640076403,0.00201448144017352,0.00973424396720575,0.500163170680983,0.48736118664754,4.17540491805254,8.48978613676785,0,0,2.24553663151742e-16,0.0916021320504859,0.107872942829287,0.0995917186915469
7.09092388615301e-33,7.09092388615301e-33,1.26060869087165e-32,0.00189205882621968,0.00261371229581148,0.00914664678892207,0.500163170680983,0.493719951565914,4.17540491805254,9.17353367089651,0,0,2.24553663151742e-16,0.0859429033133146,0.107397249883753,0.109505156147235
7.09092388615301e-33,7.09092388615301e-33,1.26060869087165e-32,0.00140300043757119,0.00240302567080059,0.00734462436500879,0.500163170680983,0.489822150837871,4.17540491805254,8.69610444537177,0,0,2.24553663151742e-16,0.0818010943931488,0.097536522020426,0.097672743362242
7.09092388615301e-33,7.09092388615301e-33,1.26060869087165e-32,0.00143561899305712,0.0022051858742524,0.0066341747867916,0.500163170680983,0.491944825111333,4.17540491805254,8.65657570640357,0,0,2.24553663151742e-16,0.0667672998599491,0.0934599215674943,0.0838433431324723
7.09092388615301e-33,7.09092388615301e-33,1.26060869087165e-32,0.00185210604257407,0.00185992825800324,0.0084474037307012,0.500163170680983,0.480751734051457,4.17540491805254,8.62868838848637,0,0,2.24553663151742e-16,0.0739529247112794,0.0986465154146406,0.0836884149608123
7.09092388615301e-33,7.09092388615301e-33,1.26060869087165e-32,0.00230771413113109,0.00212767071354301,0.00842446224176561,0.500163170680983,0.488090761574728,4.17540491805254,8.79136092522779,0,0,2.24553663151742e-16,0.0703566225226118,0.109497104701004,0.0890401101520027
7.09092388615301e-33,7.09092388615301e-33,1.26060869087165e-32,0.00196544475020423,0.0021097416048537,0.00797937657800316,0.500163170680983,0.496868081224216,4.17540491805254,9.26163832333929,0,0,2.24553663151742e-16,0.0657390257752091,0.108264333893206,0.0832084752679073
0.0171928786988011,0.00210201343255654,0.00546199152920693,1.13454782178448e-31,0,7.87880431794778e-32,0.505423170501348,0.500798781302441,4.21047697529031,8.56351961122998,0.0272296960529369,0.182330203721311,0.382676581843506,2.52622871045709e-16,7.01730197349192e-17,4.49107326303483e-16
0.0248818537961103,0.00220424409337186,0.00627765299632586,1.13454782178448e-31,0,7.87880431794778e-32,0.501159122873257,0.500798781302441,4.14110685619463,8.56351961122998,0.0344172301891067,0.215145719595291,0.454014441054481,2.52622871045709e-16,7.01730197349192e-17,4.49107326303483e-16
0.0120987628043629,0.00212341882238663,0.00653961539849732,1.13454782178448e-31,0,7.87880431794778e-32,0.511422122666119,0.500798781302441,4.18633214788881,8.56351961122998,0.0394135893311066,0.161568191056261,0.469164851012253,2.52622871045709e-16,7.01730197349192e-17,4.49107326303483e-16
0.013994895948538,0.00267503652608267,0.00690643081468669,1.13454782178448e-31,0,7.87880431794778e-32,0.493534496661463,0.500798781302441,4.1579438146853,8.56351961122998,0.0434725638923541,0.17387187557385,0.0425702037898059,2.52622871045709e-16,7.01730197349192e-17,4.49107326303483e-16
0.0151606697688,0.00266198553671565,0.00673181377814015,1.13454782178448e-31,0,7.87880431794778e-32,0.498000700760295,0.500798781302441,4.14771952076507,8.56351961122998,0.0446420873637452,0.178591948481823,0.0432913640685427,2.52622871045709e-16,7.01730197349192e-17,4.49107326303483e-16
0.0150050580102074,0.00252816218855782,0.00746896453619153,1.13454782178448e-31,0,7.87880431794778e-32,0.484194085616164,0.500798781302441,4.16406554696877,8.56351961122998,0.0446115659313033,0.174586102674662,0.0399893720241838,2.52622871045709e-16,7.01730197349192e-17,4.49107326303483e-16
0.0157909176187524,0.0029288526826819,0.00672904635663945,1.13454782178448e-31,0,7.87880431794778e-32,0.504463929724611,0.500798781302441,4.12296240539099,8.56351961122998,0.0379168285099169,0.176453370495273,0.0424106374565087,2.52622871045709e-16,7.01730197349192e-17,4.49107326303483e-16
0.0140332681550109,0.00228799557499946,0.00644271759622524,1.13454782178448e-31,0,7.87880431794778e-32,0.503007167530202,0.500798781302441,4.200495401848,8.56351961122998,0.0412568448815393,0.173705537557057,0.0476709198641248,2.52622871045709e-16,7.01730197349192e-17,4.49107326303483e-16
0.023193665545044,0.00277560648589973,0.00532566682729193,1.13454782178448e-31,0,7.87880431794778e-32,0.495450395725151,0.500798781302441,4.06294762032347,8.56351961122998,0.0372887909882859,0.208689571177528,0.045755723488306,2.52622871045709e-16,7.01730197349192e-17,4.49107326303483e-16
0.0199071462542594,0.00238925950976996,0.00588555754155528,1.13454782178448e-31,0,7.87880431794778e-32,0.491100900634523,0.500798781302441,4.11580895853937,8.56351961122998,0.0423108492136248,0.198135467714635,0.0488446772413046,2.52622871045709e-16,7.01730197349192e-17,4.49107326303483e-16
0.0158605692224247,0.00206705350924967,0.00750781682944114,1.13454782178448e-31,0,7.87880431794778e-32,0.492887837819277,0.500798781302441,4.21227497187605,8.56351961122998,0.0440863719122562,0.166509132780143,0.0450143025174986,2.52622871045709e-16,7.01730197349192e-17,4.49107326303483e-16
0.0170635308650216,0.0024601181521701,0.00684430404301224,1.13454782178448e-31,0,7.87880431794778e-32,0.489030122242965,0.500798781302441,4.15398749730454,8.56351961122998,0.0432715620421511,0.173463092026917,0.0422377717342708,2.52622871045709e-16,7.01730197349192e-17,4.49107326303483e-16
0.015399327109541,0.00223809707953582,0.00649766276870449,1.13454782178448e-31,0,7.87880431794778e-32,0.509800950216073,0.500798781302441,4.10657791254943,8.56351961122998,0.0448386820610854,0.175999366974174,0.0428398621775742,2.52622871045709e-16,7.01730197349192e-17,4.49107326303483e-16
0.0148563630544644,0.00360882673901381,0.00856146222158497,1.13454782178448e-31,0,7.87880431794778e-32,0.497077198267248,0.500798781302441,4.14320160322098,8.56351961122998,0.0520195237650221,0.166375414997597,0.0469569197460043,2.52622871045709e-16,7.01730197349192e-17,4.49107326303483e-16
0.0158861752420795,0.00233608287414597,0.00782465744272853,1.13454782178448e-31,0,7.87880431794778e-32,0.500977984523113,0.500798781302441,4.11170983012289,8.56351961122998,0.0482761895259603,0.171701404074201,0.0404335622120463,2.52622871045709e-16,7.01730197349192e-17,4.49107326303483e-16
0.0120003336025856,0.00344220750320624,0.00699691593070728,1.13454782178448e-31,0,7.87880431794778e-32,0.501159677904486,0.500798781302441,4.08224331093717,8.56351961122998,0.0448594863931602,0.173598891148927,0.0433327216899822,2.52622871045709e-16,7.01730197349192e-17,4.49107326303483e-16
0.015519830848913,0.00286062724014732,0.0160735047362274,1.13454782178448e-31,0,7.87880431794778e-32,0.506748534627428,0.500798781302441,4.10212177475705,8.56351961122998,0.0429783685544691,0.165854121284386,0.0394296586597481,2.52622871045709e-16,7.01730197349192e-17,4.49107326303483e-16
0.0112151711837131,0.00269178410560276,0.00653573423583993,1.13454782178448e-31,0,7.87880431794778e-32,0.495646739189653,0.500798781302441,4.13213543269016,8.56351961122998,0.0428748477406768,0.156361484490834,0.0391264456279193,2.52622871045709e-16,7.01730197349192e-17,4.49107326303483e-16
0.00867904621991712,0.00218339946790257,0.00580406179111643,1.13454782178448e-31,0,7.87880431794778e-32,0.49195465982149,0.500798781302441,4.13405291809108,8.56351961122998,0.041039705852852,0.147635659086777,0.0396860714155007,2.52622871045709e-16,7.01730197349192e-17,4.49107326303483e-16
0.008631022303095,0.00229558153092073,0.00634852731403435,1.13454782178448e-31,0,7.87880431794778e-32,0.515615204069472,0.500798781302441,4.07429217311105,8.56351961122998,0.049178186687075,0.144906024435929,0.0431026007152266,2.52622871045709e-16,7.01730197349192e-17,4.49107326303483e-16
0.0243581943967636,0.00571569408118823,0.0039794073595973,2.08704881239685e-05,6.34571510425854e-06,4.00943025111885e-05,0.497315772259151,0.487665480955436,4.2057495857756,8.63379820897966,0.0238235742333995,0.202794848574913,0.00955020263620519,0.00377093911798651,0.00220357408603687,0.00198374688309839
0.0310655061451373,0.00585005261250139,0.004013546277637,1.7172601706462e-05,9.34946920582696e-06,2.980309102511e-05,0.503099609161386,0.48800447560276,4.35277312813203,8.68473717760826,0.0275897631418465,0.215430244025594,0.014914180456041,0.00328855965129588,0.00186009835265667,0.00194063349278129
0.0284536384458179,0.00483816765241163,0.0049113374153546,8.33091310829619e-06,1.03277257506467e-05,1.07343384153192e-05,0.503607390977678,0.48773686067103,4.24931948246599,8.63314775913159,0.0313085931058362,0.218219069229846,0.0244257469206663,0.00325674707297239,0.00204418112728188,0.00205918115267396
0.026841921567876,0.00476753129347165,0.00369033792303401,1.02030911118332e-05,1.03031154970482e-05,2.19217085030872e-05,0.49199805596245,0.488044989576611,4.23431530809815,8.64749511837761,0.0249846643933297,0.214522974517643,0.0199251111419058,0.00552403949540741,0.00296087022657743,0.00267940257039551
