Var_ALX,Var_ALY,Var_ALZ,Var_ARX,Var_ARY,Var_ARZ,RMS_EMGL,RMS_EMGR,FFT_GYL,FFT_GYR,STD_ORL,STD_OPL,STD_OYL,STD_ORR,STD_OPR,STD_OYR
0.068899107401208,0.0309236457056807,0,0.159403612514343,0.0577757247279116,0,0.411079725943959,0.394761863081152,0.219403914831796,0.561056921597258,0,0,0.00118373243192977,0.0437334506203574,0.0416587986459463,0.0557775892617715
0,0.00924206118383591,0.00286493017362337,0.582211878067943,0.149288029019539,0.137657302019323,0.307992288408533,0.503596910214388,0.206233560288218,0.142766176223833,0.0604832292490137,0.063094691260601,0.00258141580600009,0.0703596867554523,0.624914318689386,0.033834767450399
0.0296918396923431,0,0.0248578973437197,0.56649944821753,0.337960699634669,0.255565559980977,0.268071654279717,0.594726100215986,0.184835596724452,0.64427242839905,0.0308467652157268,0.0451492296752121,0.00149915617746319,0.203816631682516,0.616758511879905,0.135098450399481
0.117696780609021,0.23158499027705,0.0732914484545898,0.511524920014407,0.250361171180042,0.124270913984494,0.305856561139893,0.626445533670593,0.155900584401177,0.740491718729469,0.0491834965056141,0.0702339961288781,0.00334232610473483,0.120949351917995,0.489691801875347,0.0972957419301905
0.0595946082932735,0.118801126044671,0.0626886142084404,0.627290127317226,0.264366367317851,0.289578644740334,0.35236974352798,0.484916038287722,0.169320830400953,0.643974961618801,0.137348631385148,0.129234927502448,0.00328469451704296,0.259124336394366,0.658734999045423,0.179293352596602
0.0481979603667371,0.0839737165778166,0.0392312863651173,0.739787273084239,0.246847662327999,0.147282440870345,0.424266722568319,0.569941318504181,0.179381872434889,0.886116328132555,0.0666307587882707,0.0948473778204025,0.00119390358871689,0.131812717705363,0.738515959848883,0.0937517678129072
0.0939755995361124,0.12777866124393,0.145829724003371,0.190593404795556,0.216479910253576,0.271186006085998,0.311333480852813,0.550526115093656,0.1751193869867,0.767208205745628,0.0193127207118461,0.0148248040614105,0.00140331240387538,0.242410312159007,0.167097949520007,0.172063609993021
0.0900926577578148,0.147894371908797,0.0416410229531373,0.611560770582936,0.330845943837654,0.395661876985002,0.375044756762129,0.582117397841806,0.247341712459573,0.200310227909745,0.00343470332971294,0.0932638918669369,0.00503971511418337,0.34101405141922,0.701924175659192,0.213570718115706
0.0401881677054229,0.08164919688086,0.00941534607059795,0.593782851661255,0.198452346212968,0.300182546715621,0.373096306846513,0.301364260872378,0.190660463566566,0.432423385465768,0.0113103830556763,0.127515255373048,0.00308366638988428,0.240678899319599,0.647639295186264,0.151514418844734
0.0293449855329637,0.0554625511773401,0.00127790218900282,0.671590604910217,0.258174307710095,0.180141687705417,0.328637123993265,0.518979410642468,0.103136540826016,0.277077769960525,0.0163839310144975,0.173192138373686,0,0.187105648037588,0.75319566550133,0.108492967506841
0.0974928247206338,0.189973016760872,0.00873501164353027,0.578395200526275,0.155821267888518,0.165038862438423,0.31899414382276,0.27045624174247,0.176288122161991,0.343309415571445,0.122917481810825,0.378001509103281,0.00509760470557997,0.1228514949715,0.589731318285054,0.0906092610429091
0.0983231801938524,0.0473803201365998,0.0120843603261898,0.479105932012157,0.403348972706121,0.339586967803702,0.271752796445635,0.579658724318787,0.189985801418246,1,0.117732135895137,0.216918447664424,0.00132512591436027,0.354398284318449,0.516132215387806,0.227712909301814
0.0620269615171426,0.174511020745646,0.0106350806624644,0.553568935521631,0.328909371305,0.151697071056201,0.465782292095263,0.614796819411458,0.189164473585509,0.521097423109544,0.0900620027145441,0.254075840706768,0.00233338438259638,0.0854501591429812,0.57504912709195,0.0651112769412264
0.048369015545524,0.0971296382265984,0.0790526541355924,0.753902584803279,0.373829136209748,0.148774739394954,0.593499936708632,0.789897277502183,0.180280339700117,0.650513958440059,0.119159180828677,0.237119716984116,0.00504757990907103,0.139121036550702,0.773301177157781,0.0859514915346934
