Var_ALX,Var_ALY,Var_ALZ,Var_ARX,Var_ARY,Var_ARZ,RMS_EMGL,RMS_EMGR,FFT_GYL,FFT_GYR,STD_ORL,STD_OPL,STD_OYL,STD_ORR,STD_OPR,STD_OYR
0.000112075357656012,0.000315132324772735,0.00502578143413692,0.000942695964942705,0.000556231733787357,0.0121020765617977,0.503392841453597,0.514847593441265,10.4669821326645,17.7607674783117,0.0936619024917549,0.0363947771191301,0.0848317804564008,0.0806249369891897,0.1083652710876,0.0662293131990574
0.000180260434676641,0.000235328203628755,0.00667342416430997,0.00293540951013082,0.000320615955648895,0.0135201054694652,0.501991373584615,0.509718046170532,10.5058563897856,18.2802656639074,0.0985635096973482,0.0417190856623169,0.0866639204208246,0.077338247894971,0.138187316530099,0.0655597415924347
0.000196741999658065,0.000348311336847953,0.00557044709521554,0.00328636143387367,0.000405403583451833,0.0120185350271285,0.504346452426696,0.523995586252853,10.6495334852824,18.1603443177298,0.0849375808946437,0.0470647935141115,0.0723604798176603,0.067721386010462,0.148583447747415,0.0548831909624755
0.000224593929042306,0.000341915287950812,0.00709104254660869,0.00268159469742651,0.000393254050591404,0.0150271810726784,0.502512532310217,0.519220777429758,10.617228553107,17.8451819753318,0.0970120222715047,0.0482366152563503,0.0818271955412478,0.0819662416090614,0.137335985732081,0.0687797454464202
0.000231909248650442,0.00036793052342827,0.00656595272056378,0.00240223137486737,0.000531074361765802,0.014266110293122,0.510915941134626,0.518488395310265,10.4047604350129,17.838758434457,0.0947274860100452,0.0528826501313215,0.0893707446598828,0.0801809348170585,0.140251008758809,0.0693005902066127
0.000268177378831277,0.00034781777204835,0.00568079301879356,0.00287998332163679,0.000722326033005012,0.0143119718593399,0.507485206133854,0.51480836882629,10.5924159668448,17.9845398520964,0.0823242275429036,0.0542104576081685,0.0712989117079218,0.0697831081266373,0.149177705823409,0.0602963656176558
0.000253884288309864,0.000378273653885272,0.00813224224506587,0.00124750199115859,0.000744155127860761,0.0163395752181918,0.507251000241814,0.521400631772322,10.7808241519158,17.780875869371,0.108547240161492,0.0427368023535544,0.101545270384116,0.111488195787128,0.111522406586749,0.0970503220014484
0.0341612245020696,0.00150330110214827,0.0101129189932752,3.40418150911339e-06,5.13515103742223e-06,2.84068964239862e-05,0.510227192192832,0.525438006337412,10.0254394801079,18.2395797575795,0.0408675382102376,0.349423259193002,0.0830085461656233,0.0164408979964205,0.0142210551395089,0.0122185892547202
0.0262078380507862,0.00178870527644725,0.0112305500482309,0.00802453317664096,0.00222560407614887,0.00984878976922098,0.506779225359583,0.528067089487334,10.3454418901709,18.3440070902547,0.0422944946784722,0.305772380851531,0.0694359576782752,0.0452432708411108,0.174544431171559,0.0643874404563051
0.0254335236315745,0.00155757423350842,0.0097373644934853,0.00698421384323586,0.00233434078156068,0.00956502398474537,0.504904973873868,0.516721961259234,10.0906498664758,18.2400001529735,0.0449060808395036,0.305772669171546,0.0710135597248151,0.0357922140636105,0.172148289457629,0.0549953911268397
0.025065880271008,0.00146722121879777,0.00995948250304442,0.00717498134457258,0.00230705464744838,0.0104647620283239,0.507498297113948,0.514090514109194,10.1398341073264,18.2809107739036,0.0422554561423763,0.307576953127124,0.0672166417799026,0.0383113046028337,0.179313381502735,0.0605903787876732
0.0251240690093,0.00134335136444049,0.0088660649194236,0.0059037862779988,0.00187680849467009,0.00903889656473937,0.505621532722713,0.525079535025516,10.2460171480741,18.3588116990555,0.0472872318641858,0.303859990340789,0.0698824060025639,0.03822620102739,0.150749701178204,0.0595165641359489
0.0224561514203698,0.00230974425399585,0.00981582888409517,0.00916648453330422,0.00233493072459229,0.0108263644967072,0.513513036472161,0.51831894763992,10.3903492032323,18.280377510855,0.0377194314326009,0.293122610432341,0.0698998406907297,0.0422095074762502,0.189095223665257,0.0609590614448116
0.0274558639553266,0.00154283783130041,0.010257028500325,0.00678195274431577,0.00200783368857597,0.0105923972991641,0.503909766689319,0.519301637022944,10.3599384696374,18.322046318217,0.0384293567659157,0.310595887605288,0.0729550884198832,0.0386425277040816,0.157355377839109,0.0611139971791654
0.0283493586462609,0.00128689185766002,0.0112382670632766,0.00744905264191399,0.00183606017850647,0.00788444044079782,0.509357322906861,0.513746237945453,10.3593913953624,18.351119850248,0.0438199370877934,0.318012239299094,0.0727018750405461,0.035051207447821,0.177848689217763,0.0542834505296335
0.0301190311004459,0.00137620679423579,0.0119929008664733,0.00881071349025688,0.00300021555660194,0.0118491722730519,0.512067707135413,0.526101264586477,10.4576324655096,18.2831434477601,0.0411628755684836,0.316779921177984,0.0722470053712223,0.038780441548354,0.193493400863086,0.0612149654133688
0.029612605923778,0.00236008460769475,0.0140042106042619,0.00879301867368737,0.00216660241738573,0.00903636426626118,0.512043569473946,0.52218473282797,10.3154419450338,18.2356543340223,0.0441531105223677,0.310659104307467,0.0749596225050326,0.0399930232803235,0.176387433713638,0.0598917629075242
0.0318758818814638,0.00223765799524045,0.0124818943014737,0.00897813844683922,0.00376115786587694,0.0109393962608345,0.506983274762465,0.512265525525519,10.1954430707338,18.3362742872374,0.0495258513508307,0.329825948635819,0.0856973744424388,0.0399573558650686,0.176240830781937,0.0644913817490409
0.0291375440462183,0.00216256397674322,0.0108104851990237,0.0074686847549416,0.00203743447469065,0.00967262910240799,0.508890480392281,0.521110981509828,10.2673061569004,18.1843720412443,0.0464209361964278,0.328120592681971,0.0803507900301168,0.0387323650463275,0.158978034720462,0.0604562819005603
0.0272793445276075,0.00159766598095531,0.0119512691629838,0.00711999119849283,0.00278965842227363,0.0103409932693041,0.508429790895545,0.52006828112057,10.352881339062,18.2912503597619,0.0419928898724788,0.303783724351262,0.0755916505409826,0.0402471132430758,0.169455797847069,0.0609832418105435
0.0283527163123586,0.00107134965665632,0.012166114860868,0.00709998856882579,0.00236681259988229,0.0104945591864082,0.515780628107418,0.515999792041648,10.2505717294598,18.5356097102385,0.0437383093049799,0.312490319574961,0.0779485878895605,0.039682835250556,0.166990315157042,0.0610568130251014
0.0280139663450311,0.00164753146305071,0.0111889355423485,0.00856466477987863,0.00176534795925396,0.0100459484459994,0.509262513498985,0.517322963292056,10.1446902602954,18.4098581289903,0.0471415461557575,0.317917889492293,0.0772535620344188,0.041787349394479,0.165329871339983,0.0616163078234193
0.0262776872316197,0.00182305524653762,0.0102381546458302,0.00563753653976565,0.00221061514808648,0.00823561263431859,0.505731704728058,0.519070901889051,10.2133697306858,18.4951421689203,0.041922963074723,0.310840633737008,0.0712515066315256,0.0399025325559161,0.148978661148098,0.0573817302171286
0.0310608943647086,0.00190254545327791,0.012058005923893,0.00910975869590911,0.00168549664795544,0.00752086717260095,0.506475369638426,0.520683504666099,10.1674672592843,18.3736470251706,0.0487159015515349,0.321234602580378,0.0797353353991821,0.0328088495480156,0.146669351701773,0.0515281079538692
0.0313401614224586,0.00278028189865108,0.0126287173445561,0.009496828478945,0.00200207605873962,0.00925000304692081,0.513351852042382,0.532085530560832,10.3618690575767,18.3247192216595,0.0517796275935229,0.330516873369895,0.088332916539062,0.0403673580819191,0.171078986183534,0.059780079686322
0.0261494326178525,0.00204367744113422,0.0123275608353726,0.0063586229912956,0.00190122452179598,0.00861829543458416,0.503664553100874,0.516124228216489,10.2708474270935,18.3322676147435,0.0467913701719945,0.312302178661076,0.0813499549462742,0.031629595030658,0.142721321475243,0.0511469011233504
0.0310076600185859,0.00227263410808453,0.0133375508007461,0.0112726296611909,0.00236949838109767,0.0076198378361219,0.493559356875354,0.525589621706817,10.3021336593838,18.4482667254161,0.0495146492954679,0.318759039946419,0.0853209858450201,0.0344513698240084,0.165710351830641,0.0558666592479667
0.00104752386426735,0.000278388920930699,0.00191287512495633,0.0142801992985513,0.00468184221806211,0.0117961296578595,0.506318014219523,0.516218977691686,10.7347878764236,18.4284009544127,0.0143256805995608,0.0619904199702824,0.12365474645506,0.0330328530623107,0.176809337659634,0.0208374460064944
0.0256225768495429,0.00513021901712749,0.0164667689417474,0.00987608954807325,0.00460425762699409,0.0118392454103127,0.506546138691821,0.520048198782298,10.6472357482313,18.327820411091,0.0756103474977511,0.296926480707344,0.0602767013571682,0.0305131429388004,0.196882374128221,0.0261902055948357
0.0238052565750103,0.00429536120567869,0.017713661428278,0.00948774569710526,0.00507861589232439,0.0151663681052869,0.504430447246584,0.524211298768407,10.9684187280861,18.3022518608275,0.0762634828311271,0.298796029439285,0.0670971761230786,0.033798172767372,0.195935744532783,0.0243152046732929
0.0252247237323023,0.00460955871741456,0.0158353970450696,0.00619009504429701,0.00335304449388961,0.0111610148763608,0.507921839454405,0.521179235471359,10.7808701753923,18.4752431553471,0.0775987045458622,0.300452932693283,0.0674348786115399,0.0348455608644049,0.179707910534125,0.0188968126106259
0.0222970186443582,0.00460954396746065,0.014432026025709,0.00910033923050947,0.00266353733285278,0.012131955447315,0.504793017457399,0.521116697964853,10.7368875842568,18.3848598225187,0.0802009842336935,0.291749455797257,0.0683971430575097,0.0329092445948765,0.196877358525815,0.0203463052225706
0.0240587950455489,0.00512258391081282,0.0163725038968529,0.00852177104993939,0.00361891327418671,0.00910869271755006,0.503873468146343,0.529186631225663,10.6075561081564,18.4689133140456,0.0870726972974135,0.300250295017175,0.0700693442558965,0.0267822505762147,0.199543822159335,0.015483367474193
0.0249943526618412,0.0071005410962967,0.0216003233557235,0.0094820566703128,0.00437738344795955,0.0129350422080422,0.503786051099329,0.523728426567578,10.6410585499974,18.5473176233696,0.0888674861226015,0.302203753370429,0.0785003496904236,0.0282515162820653,0.212491830207009,0.0171167370826018
