coeff1,coeff2,coeff3,coeff4,coeff5,coeff6,coeff7,coeff8,coeff9,coeff10,coeff11,coeff12,coeff13,coeff14,coeff15,coeff16
0.374386729222476,0.344924003687612,-0.331524311172355,0.15750856817662,-0.262470712409456,-0.197785778082818,-0.0362733403461889,-0.0875649879603769,-0.0507883492570473,0.155504266023329,0.252969360907265,0.186999983370988,0.243814948064882,-0.163108660778768,-0.36143589849088,0.383068691157087
0.182584568231,0.0789860595611456,-0.113958581952493,-0.0696719095544281,0.0449444754271297,0.287829869796331,0.0717283592349862,0.122232425435455,0.47342338871161,0.200279841361212,-0.32736531878621,-0.0749864143412945,-0.54892868750229,-0.291295082275767,-0.242068784051436,0.125801518451721
0.00903848021069831,0.299823511521322,0.114857532937396,0.442013773490616,0.204990231715909,-0.393761716132201,-0.0669888334817409,-0.098856936031601,-0.308545527993943,-0.102738653922935,-0.368912853366435,-0.349143741785204,-0.138082331836869,-0.298901235343193,-0.0497881829719778,-0.124439123682894
0.279247954284747,-0.0701068312866049,0.0370366699322823,-0.386637494820691,0.214743259215372,-0.342027110179022,-0.0743263043024958,-0.0308401572298374,0.0511442676277721,-0.053853483516428,-0.189928679593172,0.242290167002319,0.0728962682971348,0.166038788246757,-0.494072647106822,-0.468389507482252
0.441548406801369,-0.0383698952225087,-0.219459262237365,0.0441426823001242,0.103817018263758,0.544175446850094,0.0278551356043905,0.0626583067364506,-0.439684148872677,-0.364009889048135,0.0760477091307289,-0.230356802322762,-0.0712467736823872,0.140392100120994,-0.140822272075417,-0.112049684546325
0.116225419968667,0.0260256900584738,0.107555263591236,0.0435675528413113,0.511586381437066,-0.193126506327252,0.0879609936089443,-0.0698442227567749,0.29682679406959,0.0172005737261724,0.619750409288249,-0.373366168557945,-0.137018422688312,0.142464661779813,-0.0576652566185956,0.0801488800449811
-0.0102640887319856,0.043318469583049,-0.0417887743740603,0.0683626848942069,-0.082668294109735,-0.180672953895693,-0.343167979732034,0.807517059539591,0.176575284727057,-0.377272111585002,0.0781980423768457,-0.0197449064271026,0.0241050547205712,-0.030221297172258,0.0107505447657081,0.0254115377016681
0.0136676931919798,0.010307155776617,0.0587331991804559,-0.113171465639562,0.177899277529351,-0.0157013706197298,0.129173673077378,0.49254753555049,-0.468861869502408,0.672691528486103,0.0974662648786563,0.026577818740093,-0.081721853843242,-0.0270806728513982,0.0134591073219011,-0.0460610311158992
0.117953902501721,-0.0750820614527978,0.0441690609905626,-0.0255058369438477,0.084493992686951,0.238481038295697,-0.461421703136799,-0.0284542863101933,0.202102661505657,0.326935470723679,-0.165980443797657,-0.427807275807121,0.574113840842675,-0.0907665035992547,-0.00344294182519979,-0.0629130929999471
-0.1048870996055,0.0360034249753349,-0.174677983476758,0.126049812734893,0.0750503921189662,0.00505296786115789,0.748011899947838,0.234406990843159,0.194804233303263,-0.0725015600983064,-0.199360568652433,-0.155401381047394,0.443584150406054,0.0414984346019407,-0.109607580365864,-0.0597723308002698
-0.04049987332664,0.149551088774446,0.230500578925441,0.302963294409514,0.118573376096585,0.0907397507103275,-0.113168473968208,0.050584401059882,0.0243203957581109,0.0929801638876213,-0.290186360178884,0.113572108512544,-0.0289473604994039,0.723809656450037,-0.196293621004845,0.351858821637355
0.338966024985991,0.32110241318872,-0.315188069034926,0.0846875913247682,-0.15587980319676,-0.122770555373797,0.00630166636554634,-0.00978275801665389,0.191253489088286,0.179874187196967,-0.051829190545969,-0.0216148228617852,-0.106532437633998,0.340213338002169,0.541015947032158,-0.379597965042284
0.0599069984156752,0.632948568586084,0.566217251116821,-0.379421583727011,-0.220779777460462,0.161099429252759,0.128484848224965,0.0318293045331866,-0.00485820720011076,-0.113819326487929,0.0702234308691494,-0.118711135109259,0.0702063844212014,-0.0354766956194608,0.00618928140829039,-0.0278999222701768
0.172049935970721,0.0955337783729369,0.264265873615954,0.409757178724047,0.355060517795811,0.280564169337683,-0.0025535610716142,0.0299924890590848,0.1399197179325,-0.0165672798235337,0.102107845604674,0.573233396632199,0.157753253615806,-0.268451067633854,0.132535508858132,-0.210836803088783
0.366737336124927,-0.075603373832157,0.0100143272970117,-0.346344589032964,0.354644274495469,-0.173303096696091,0.0643080287658251,0.00775345617321394,-0.0707336569731198,-0.155754249193994,-0.285659474046324,0.0926011431863306,0.115645342926029,-0.0839526068132388,0.423944441660075,0.51004030556615
0.480137378185477,-0.477467173384804,0.47131587950397,0.23839063587397,-0.422206656085157,-0.157421767428405,0.186105438618532,0.0528498345883786,0.0496814415646891,0.0630219774583372,0.0057630822099512,-0.115935590970959,-0.0446287283945538,0.000525965759695837,0.01180090384878,0.00323716589089154
