coeff1,coeff2,coeff3,coeff4,coeff5,coeff6,coeff7,coeff8,coeff9,coeff10,coeff11,coeff12,coeff13,coeff14,coeff15,coeff16
-0.335757203959059,0.157465842301538,-0.151042366390449,0.164692329053345,-0.135615629235155,-0.275758622741606,0.0352915292768485,0.0358583732857803,0.0596172510386455,-0.236618246887492,-0.0483508824269318,-0.232021212869661,-0.124182024320373,-0.186876349649311,-0.366254952845612,-0.644490355847503
-0.22938140651588,0.103361910172702,-0.114403947008328,0.178104946291011,-0.114566116694708,0.0866549189514582,-0.0307875293285111,-0.0296532286347854,-0.511199937510952,-0.400594635739646,-0.102332289127418,0.61742350283943,0.127659280209537,0.197608284825515,0.0227859792245197,-0.00888540525571699
-0.220914922533772,0.109724406071295,-0.117019901498579,0.151319772924047,-0.0972183257254924,-0.0808196808304267,-0.0215238177974472,0.079497701207988,-0.394813951450175,0.782892634704593,-0.137626322263229,0.0913470720549476,-0.222642059081349,-0.181551007774795,0.0341756502451748,-0.00412091501041423
0.284575299835747,0.314589117104493,-0.400553274497925,-0.0746961142769798,-0.337787689347519,0.0387657579969096,0.146503356506394,-0.0324792138180022,-0.0444716580127453,-0.0304282257886315,0.120508842916472,-0.155974632187999,-0.00588927967957199,0.0988405560229624,0.627444434907865,-0.265823213118827
0.254891935646039,0.0685538756487761,-0.194739119208265,0.585441955151493,0.593950228884256,-0.134596372169998,0.315531177675591,-0.270418900045067,-0.0376612138635238,-0.00939485310372101,-0.0166507462500572,-0.0218459594435691,0.0187596861055542,-0.0417093614506404,0.0407626274162897,0.00843708813111532
0.106630929297572,-0.0262717157282887,-0.148744367231367,0.101820876141535,-0.320198581495691,0.0473991929440149,0.188538655128337,-0.235301300065497,0.135326013916684,0.123237759201307,0.70213604416469,0.270692495876864,-0.13865969893131,0.000688311482184026,-0.363371949296978,0.0934004084771644
-0.0152904567209254,-0.222279775815984,0.339487349289776,0.0718755460252305,-0.169566796038072,0.0679079250494303,0.770781823613119,0.381070373651275,-0.193848358508214,-0.0711044968918907,0.00309059983235885,-0.102043746583248,-0.0290207857459011,-0.0326783619146784,0.0476202271129041,-0.00482015459760413
0.00269013319668812,0.0227127949933718,0.00814657804599021,0.0193439077953668,0.0188695958339758,0.0271014021457708,0.0449692471960723,-0.045481734959694,0.0129482050651507,0.0716920556948009,-0.152982288137377,-0.142191558354378,-0.463682623854219,0.838324846181561,-0.161404982503892,-0.0329218952809127
-0.219789317923209,0.0705770467884698,-0.10927235920894,0.117806264699506,-0.138999804284374,-0.272454191976219,0.217270207625766,0.131064028120193,0.612007953466107,0.203653042812231,-0.243636917772356,0.342048386673722,0.345691602913855,0.201271572067236,0.0866418687817729,0.0552478944835097
0.167504163498883,-0.00929029719810284,-0.265329202613097,0.121817322671587,0.226708154038327,-0.0671389039004099,-0.231242535831301,0.823559137008226,0.014778848198191,-0.0374381216103632,0.278214812199976,0.0854592481323757,-0.069437685168293,0.0741893030921688,-0.0483423616857229,0.000772530720514336
-0.115989723135271,0.0496601258304668,-0.0681598058887915,0.0820691871073344,-0.0171845784110984,0.13571605092746,-0.0309715898500808,0.00749946827448839,-0.246789098551731,0.186260204184055,0.192470174126108,-0.402705869424407,0.72039473208282,0.307975612103259,-0.209979972587192,-0.0156800263730403
-0.436596621741006,0.188795539586926,-0.176602852633304,0.184953485609727,-0.128548497498422,-0.149734864062094,4.7536203710008e-06,0.0231631091252428,0.0129990117528259,-0.248078266712583,0.0890707757490384,-0.355390585954402,-0.171956920752776,-0.0663270178341446,0.1220366603365,0.651192924249352
-0.173304476159112,0.0510598165890972,-0.135981557063363,0.266581531222362,0.00089744781123742,0.867393834572052,-0.00331946527924543,0.0697180326398125,0.273595771063517,0.0204856986352315,-0.13865642191107,-0.0221250035979536,-0.0830190158383597,-0.11722381898526,-0.0201069300247285,-0.0673050232501106
0.280901285417844,-0.508856722139294,0.0217951698361214,0.535217027048477,-0.467370559183266,-0.100526309227205,-0.30395391094919,-0.0210348410190969,-0.000740585987926923,-0.0386835464720978,-0.189935343352919,-0.114209581625451,0.0256961187070662,0.0023902358606267,0.0454304772335613,0.0225748826501659
0.439179239288716,0.248779169341784,-0.325932759518718,-0.186106044833433,-0.187764938529129,0.0241916582319073,0.161274483933169,0.0751273479821659,-0.0785710269053262,-0.0559925526940675,-0.444296903769859,-0.0319991148347801,0.0519520208698728,-0.136713811751445,-0.486228502995116,0.267073624268614
0.214546228949435,0.656955403952788,0.609280379670278,0.303658474218585,-0.138884262407393,-0.00797047431749418,-0.156841880667775,0.0878429722471099,0.0539786980903714,0.00738026583147933,0.0509894858937621,0.0238077144625461,0.0119186530627535,-0.00102540410577029,-0.0273658222690688,0.0159196624084689
