coeff1,coeff2,coeff3,coeff4,coeff5,coeff6,coeff7,coeff8,coeff9,coeff10,coeff11,coeff12,coeff13,coeff14,coeff15,coeff16
0.358506417026327,0.163584443032387,-0.0953939367465337,0.113303885218527,-0.0306115855206091,0.0193147843443606,0.36120403509387,-0.190947704690013,0.0111361358182739,-0.418039255128052,0.175612862001956,0.418168589448525,-0.123016644300814,-0.416942032340689,0.166261856757595,-0.239444267936223
0.0696589151916073,0.249504872211902,-0.298747341972507,0.078185788739445,-0.0236280201615093,-0.258841801227298,0.52533304752123,0.0523094189517194,-0.0268022003391685,0.566080590320202,-0.00966291143372014,0.0224788460091215,0.0865828293230235,0.274355376804559,0.262385893433156,-0.133736440840244
0.0959503088552842,0.407915573056602,0.138520157502711,0.0491840362605584,-0.0218959403126225,0.111056944325944,-0.0603706088254947,-0.541793213714664,-0.503974505627587,-0.0573273924748734,-0.402557900843639,0.02809146856865,0.120596462226567,0.203198651624398,-0.0784288425059739,0.103396990573836
-0.428308156090873,0.197730763516604,-0.0938926281190443,0.122152119500573,-0.0851713889825348,0.102557431531378,0.161173443114312,0.0153068531541673,-0.0263140657529468,-0.230318728937984,-0.00473856313880354,-0.260603477513101,-0.303482439421053,-0.101899849238424,0.513363228461203,0.471202274838295
0.00238150518693858,0.106600310948176,0.0383226319848916,0.100452835258834,-0.455160797492388,0.322538806799462,-0.253085934130339,-0.307689492749685,0.57007001886054,0.23607902907343,0.0253214490913328,0.280985136677299,0.00993879300568757,0.137130066451795,0.160247776498982,0.047472272353342
-0.192409806178644,0.311086954828596,-0.133842976211844,0.0757664116514262,0.306876761620101,-0.160746813164279,-0.280146642893676,0.0758428659994062,0.0957304768440016,0.324860253598358,-0.33568773940579,0.269919673458329,-0.331968957550765,-0.452790674579389,-0.151035937176635,-0.00506752792419274
0.0786652735080561,-0.070731551573188,0.364156356819166,0.863532336344998,-0.120993948713552,-0.238046022173986,-0.0426534114700827,0.170874487312977,-0.058375477046427,0.00819153992535659,-0.00478670100554493,0.00313929780604927,-0.0264803010763791,0.0432183608374788,-0.0383261450837782,0.0253482584903739
-0.121364395568038,-0.0520472040996891,0.707119644879025,-0.239314737990885,0.252683532791084,-0.272274025669608,0.309861444157707,-0.296966445692909,0.279435620768798,0.0893310874370362,-0.00615702832296602,0.0126012928735357,-0.0971513311148383,-0.0231470951186988,0.0667989194565836,0.0488821346900978
-0.0862048316933201,0.234058364232165,0.31603146774093,-0.152691813966883,-0.290087940481468,0.319618926588698,0.29847380438861,0.568783252529043,0.0144314278570566,-0.0642919970759632,-0.382419750798392,0.141698668877295,0.151727863851958,-0.0685692365428035,-0.114000355626534,-0.0655910607328367
-0.239618835030507,-0.0367023355007358,-0.193472269863853,0.0958587590077883,0.284857748896785,-0.252448487222547,-0.0451334413677344,0.022414903250639,0.285369061591778,-0.381017642446333,-0.298525201520956,0.290949042312799,0.524792192811966,0.206256055338005,0.163023198667144,0.0479389686899249
0.00789007549429879,0.489638684149661,0.141036077063503,0.0448724777734442,0.118180232857921,0.0338887418137355,-0.200837895568968,0.020972913649604,0.102868960298603,0.0508226740516868,0.299044266404834,-0.41189824546353,0.496219800065631,-0.323145228447227,0.141596365424735,-0.198587988839196
0.325323534910963,0.1553317097256,-0.155944234234773,0.00115507229898824,-0.0690786321026448,-0.152647760252559,0.211421532926134,-0.0192162083409697,0.276562266591538,-0.0294595451839869,0.023882258982001,-0.133466522109528,0.135118204119069,-0.121040901141107,-0.471012169597027,0.649674284674891
0.564610000250936,0.102958443889658,0.0131701161238644,-0.0384842623471879,0.204651726663933,0.0173066275749378,-0.148647998450959,0.154425689321491,0.288102315221425,-0.155261627473306,-0.370419711723163,-0.336039483776182,-0.299393668470857,0.228265114518484,0.261493981935391,-0.116069798762014
-0.0676915911052277,0.486650482033317,0.0906497010328821,-0.0788095783295282,0.15135650227197,-0.0689598292823746,-0.133887569161885,0.224004242635155,-0.00927322389736773,-0.183973768524098,0.46335438800922,0.269723933847198,-0.244401257778006,0.487720014929609,-0.165402431718414,0.0452926751106282
-0.346963018355857,0.12408730195102,-0.175147749097769,0.1272248564764,-0.174482853312945,-0.0764198937649569,0.204697965143499,-0.217672192938345,0.259671420940265,-0.234848583903372,-0.108898246126748,-0.355043024998237,-0.193714349773202,0.0965748750391422,-0.427235385871434,-0.449343841541389
-0.0390594998724668,-0.0825417703879113,-0.0324192960159576,0.294145072979588,0.575907185880447,0.669234679162925,0.255901065849995,-0.0546266253169867,0.0980210272964657,0.115252206860597,0.0669051613602057,-0.00401053431645876,0.0216901610797885,0.0858371237483692,-0.140191925831991,0.0346335344529942
