testData1,testData2,testData3,testData4,testData5,testData6,testData7,testData8,testData9,testData10,testData11,testData12,testData13,testData14,testData15,testData16,testData17
1,0.26676123303813,0.829313353419527,0.580480125580353,0.303943098207232,0.0957830094938366,0.249893949657394,-0.727855045111543,0.166376429462353,0.458017757539015,0.0685948918806815,0.0589711105093936,0.271733912155087,0.0811510572630939,0.160124941171591,0.160595886519503,0.0246959693882869
1,0.28206558494561,0.925106963403998,0.627033175280435,0.20374886642137,-0.0593837009156595,0.212984963519467,-0.555997419534787,0.0239894805388674,0.588711983740519,0.210553984630869,0.00265944675882076,0.229068606331644,0.233965861349282,0.134550820223948,0.13539954352008,0.0548298843315863
1,0.151737305510835,0.966161274520779,0.679616827925228,0.346688255359546,0.053527531835728,0.262746588220554,-0.691570633903344,0.1284441247691,0.391776455470089,0.0083364283464062,0.0194325075436349,0.330144656996202,0.13438156631198,0.15039339169669,0.114696806485302,0.117327316418975
1,0.234177510373578,0.782468611178255,0.684302431737053,0.269380495864283,0.0109828454081624,0.284343394960453,-0.555920141699885,0.0295318290845193,0.285623743773406,-0.0264031139512334,0.0300961113714226,0.188543930164075,0.187384790835027,0.0845931003447128,0.0949228555126044,0.0503472385996024
1,0.235872501777422,0.990727966720938,0.785468592889911,0.234997419057037,0.0804635466607093,0.261300359318392,-0.706684958092106,0.232452671885408,0.410308715149769,0.0290695162923877,0.0289235709683095,0.201230049181183,0.227041148124518,0.139247399518617,0.135243999097492,0.013120555855049
1,0.314044045667016,1.00639372298194,0.875335288186831,0.338938233671948,0.1298278063527,0.232946973359423,-0.75542499129838,0.231398891049976,0.333320460623678,-0.0477581145235146,-0.0319686184665897,0.253758034875754,0.171943587164351,0.133689489518689,0.103932455192442,0.0553388634987134
1,0.157357144606409,1.11134841086321,0.738472381164119,0.34973803575738,0.202032462995605,-0.00176642591266604,-0.773147049011268,0.244479563194815,0.385369509206337,0.0295587078590021,0.0505469226063698,0.392379509041059,0.0573543725031673,0.0906368034832045,0.125940593732989,0.0602894693265883
1,0.300047451311754,1.03630308859848,0.764178114059567,0.0995493648749865,0.148196550126192,0.370967143767249,-0.838219959135391,0.267965970980748,0.390007276636821,0.10804495510972,0.0778269228467248,0.187123015786017,0.250235467988504,0.0991465466944629,0.0575452051477921,0.0418595227211984
1,0.246597576125232,1.04127595691156,0.883332272064354,0.259126662412594,0.123621251828446,0.274882358250955,-0.763488422511981,0.281213315498157,0.299653151359983,-0.0540270233105091,0.00715527287719476,0.233508199202666,0.12991207200026,0.0715757797291022,0.168470777134275,0.0960147212949644
1,0.395964908699754,0.926985989382246,1.10549476548036,0.177852106261519,0.0461758969940184,0.22918862193851,-0.711975119833451,0.216949403465505,0.395906259405073,-0.0117082316758558,-0.00961387098155545,0.169904066110565,0.264921717716681,0.0926227037069125,0.116057288183488,0.0480354223858134
1,0.107043520524639,1.41505994897075,0.809758643608066,0.542148538992253,0.167337403099951,0.241971233515395,-0.971042910952972,0.168413833715223,0.537697205704747,0.0404540648526327,0.137066499012386,0.239746978641512,0.0228898155420676,0.084558348545508,0.147818427156786,0.158988019264063
1,0.365988955625654,1.09770026591236,0.868644856033039,0.302708486124546,0.105162110909261,-0.0242746471069618,-0.566434304789653,0.242158430975281,0.336227102592953,0.0508759345670606,-0.08202243483275,0.158707248573372,0.15306177796537,0.0389717469252347,0.0526573402953995,0.0703932055895615
1,0.489020865915193,1.575760911433,0.840317313185272,0.35705624107288,-0.0143278504807121,0.342796152504562,-0.74762965856403,0.136878338199854,0.527848598863853,0.0746045886758107,0.221932686429444,0.222693162653034,0.132576819017497,0.0549954182034243,0.0617616799332553,0.0955438777644986
1,0.233866746023629,0.935378661056399,0.948307053896277,0.514138820910355,0.688740769271598,0.443810488933964,-0.275023557932172,0.340072339973327,0.344110840057477,0.213879876222561,-0.110034060268676,0.200837610566986,0.0848950778801769,0.0720460964327651,0.0820890221687763,0.0924159254146702
1,0.240221006348261,0.857200373994637,0.9777965148406,0.560780601934326,0.543250019551921,0.642617975601587,-0.274299926121667,0.210095756883108,0.507369453712202,0.103250210943323,-0.0200088829291359,0.315609200021259,0.129785308228273,0.141122229099223,0.135056336366607,0.0454915665076334
1,0.313867884545372,1.00029664200209,0.995837622632864,0.430874147015876,0.684373083718946,0.563736276957773,-0.247923226037306,0.389379843116689,0.452209753508334,0.22728227465335,-0.0596695711326925,0.262115035815691,0.122746562985192,0.0998131658301733,0.0457081671562561,0.0742739007805158
1,0.227822994054986,0.675647026372395,0.899091058455209,0.446226241317435,0.717984997486743,0.75883371895936,-0.137133655010947,0.235539922201068,0.419099968448081,0.127716407674881,0.0453608671688841,0.36808223861746,0.131299876631227,0.0618985561175114,0.173309806191418,0.0544597131982393
1,0.122462129157614,0.968907070983143,0.858990705641805,0.392109837991261,0.840514893902287,0.533263982223589,-0.313193797676824,0.355063611033824,0.436518702827754,0.262460028752111,0.0822221495981499,0.213114369175053,0.0574375409266685,0.0835659291310331,0.119470869233394,0.0560625033103202
0,-0.703368459746689,0.258569919325661,-0.334014746586507,0.546543363658502,-0.325634831412545,-0.267030993628788,0.341131726546909,0.475611355581415,0.0157119279357843,-0.106860446051691,-0.0665224072060043,-0.192309654714443,0.0337435021763407,0.0431882355248865,-0.125786800838403,0.137969782874503
0,0.231952315629331,0.229627730546968,-0.255481927273087,0.281295131780403,-0.354155820995353,-0.0951381012992398,0.332062774018161,0.476118816189651,0.00772284747614807,-0.0300273738716675,-0.13024218827742,-0.071926139334867,0.0409938969675418,0.0705598627721947,-0.140529029335896,0.111570377055003
0,0.709478571777515,0.318249010255499,-0.165972030648981,0.660696222993224,-0.267346910406342,-0.136963762653631,0.319776368673295,0.555970266137518,-0.0193611975889106,-0.0450541973724229,-0.17356802195346,-0.0631113965772334,0.041979562218735,0.0446608163734769,-0.135432191373734,0.132919918670551
0,0.887480183089009,0.612155983115371,0.08410202162544,0.776605257467602,-0.244962060733764,-0.140132632064353,0.348420818702543,0.527327758053718,0.00365125668795451,-0.0627019964065671,-0.180112707713939,-0.0394339699674547,0.0526255876697985,0.0116361248645846,-0.134515265578539,0.139881211216686
0,0.556759061192016,-0.0729427335512728,-0.0853514076987009,0.793206600514753,-0.0625449609733663,-0.174610453370934,0.222890548282426,0.469334647842646,0.0153025938039785,-0.0447245767996336,-0.138875813089855,-0.0414678022423541,0.0355360941789739,0.0756729802308957,-0.0695929867505602,0.0947298967060755
0,0.603920124834381,0.107104447262714,-0.250045360748291,0.456579021315975,-0.29439563762415,-0.0962616067021833,0.281489959339601,0.46193815072736,0.00677077925650322,-0.040478303340831,-0.120091347592283,-0.0351499954976323,0.0210699637929971,0.0681975840382112,-0.112726478598103,0.10822309482071
0,0.862724613315267,0.584414257349965,-0.0372421923613755,0.618597581648789,-0.337132933966279,-0.100226801620587,0.31887409647744,0.509410525388408,-0.00788535366512763,-0.0585784181134198,-0.136226966334061,-0.0494949064397966,0.0243789355300844,0.0402146549268259,-0.118221899248421,0.119388245123816
0,-0.482444963237844,0.236382554060643,-0.343933271221218,0.553081436225449,-0.376548888713719,-0.133683373388488,0.310899689288662,0.420634215652826,-0.108987966277253,-0.169791247736044,-0.120286020333293,-0.14302883077948,0.0198403884307689,0.0516170316989506,-0.119037653672328,0.120572355816301
0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,-0.251128740875686,0.413117161853625,-0.533827736961106,0.335233370117892,-0.257370212296841,0.268330916181193,0.0160630033604079,0.437403708578501,0.38184790476941,-0.225451893409343,0.0543048893420583,-0.0764106886623937,-0.04523867834337,-0.0541662404297633,0.0442490536892675,0.00665525909720027
