trainData1,trainData2,trainData3,trainData4,trainData5,trainData6,trainData7,trainData8,trainData9,trainData10,trainData11,trainData12,trainData13,trainData14,trainData15,trainData16,trainData17
1,0.21311251092851,0.101528813551804,-0.0157238123366855,0.184965847002592,0.123915559279652,0.199144347925459,0.435505674571079,-0.118112110786244,0.491829164516435,-0.380871077395366,-0.246288578848466,-0.170232666185787,0.235769663787131,-0.210832078143807,-0.0137221950082297,-0.128748707528755
1,1.19476702992723,-0.440745656194944,-0.0389484229332996,0.3943026462593,0.119666158171017,0.50465763276442,0.496684957262142,-0.3055858900802,0.500570820254759,0.0470810087274911,-0.12725190230302,-0.331347283941763,0.133400479243102,-0.0245386699412718,-0.00393171238536444,0.0388145627373005
1,1.01810557311965,-0.276587814061019,-0.0879479756835514,0.021119604768022,0.135173051860637,0.376457528810333,0.385761279066939,-0.00275962055767572,0.397805137718938,-0.0406198246054288,-0.131556514300528,-0.224560270293241,0.157216725939007,-0.0290447457137139,0.0266033426114643,0.0010835697073289
1,0.968856682022822,-0.227461019973439,-0.0711309913407507,0.0417892762452301,0.153154902058559,0.169671774340319,0.759762118436471,-0.12400120037083,0.438614642827216,-0.0370670893390172,-0.176064525789548,-0.271389217732289,0.205632696267424,-0.0316561139285472,0.0143900630879121,-0.00547795174003793
1,0.91358302837117,-0.210597156127737,-0.0905066461783297,-0.0158563582823606,0.173742582676146,0.264946897275727,0.421838938835608,0.0741976151522865,0.436858986189511,0.00842344220769,-0.226492701757399,-0.236172570692372,0.0989961641939932,-0.0274874874638861,0.0176988736406123,-0.00426283010782122
1,1.10972027006462,-0.354806646336278,-0.0702744921673487,0.226871988797766,0.131951519236678,0.390200234883021,0.418259025481146,-0.180376203071979,0.481760250626541,-0.0273268692424247,-0.176579550303533,-0.357708409843037,0.114120927615169,-0.0425754175005819,-0.000617376942944856,0.0232408137952822
1,0.99024939297468,-0.199600528155798,-0.079576208450962,0.0518322699271632,0.198651585361001,0.288019937229368,0.434176952254842,0.0410192618629569,0.41158809313926,-0.00666975723738631,-0.22329184283832,-0.260175566477595,0.101518004172468,-0.0145753783291466,0.00997549607885739,-0.00196959823466893
1,1.20232950894196,-0.180998634411646,0.454159563963201,0.0248400176771452,0.209461993884973,0.473677591853296,0.274710578272258,0.0396807209249869,0.559679235745367,0.00119442645603589,-0.187531490754236,-0.208270668009301,0.186815730090224,-0.0265141978046325,-0.00144909802415998,0.0211676180741705
1,1.21196961540813,-0.303571726880698,0.419022669275534,0.139422632051293,0.111302434560787,0.304755301236765,0.481326456426718,-0.162897530759706,0.58523478468166,-0.00881016280566383,-0.214033045741353,-0.102825914238511,0.136038370789449,-0.0502889950033025,0.0519509928155031,0.0318349048794388
1,1.15993944006474,-0.20314497570828,0.739419870591526,0.140262056559881,0.112198036081948,0.109709457420754,0.819762949220771,-0.143619853146821,0.552983212465919,0.00233418087130338,-0.204947136128287,-0.187364509381628,0.178807934857222,-0.00872395833724697,0.0199098476145076,0.0293265127544535
1,1.13174467221197,-0.103374395919464,0.7754258109093,0.00982418326924919,0.197165023470531,0.375553362128837,0.356343958510081,0.0219291377848853,0.569639034260624,0.0175864170704753,-0.1719308499356,-0.210435814737226,0.24280003350959,-0.0466292854778107,0.0196317876378547,0.0123125169508868
