testData1,testData2,testData3,testData4,testData5,testData6,testData7,testData8,testData9,testData10,testData11,testData12,testData13,testData14,testData15,testData16,testData17
1,-0.126333658032623,1.27808346783149,0.124523462609449,0.480771590611693,-0.254988824418252,-0.137212505180304,-0.143234030483267,-0.0570308101236538,0.76967878604337,0.425222631602707,-0.113963990531182,-0.376154832035379,0.265770798086456,-0.000140003487642625,0.152705379496683,-0.0368657886915028
1,-0.115584412280703,1.28576753084377,0.0644842450645642,0.469562185371457,-0.297583170138326,-0.235877091890404,-0.157830836109944,-0.0454673729595385,0.798709381821973,0.431584213277811,-0.0718613270590965,-0.316330329449715,0.211258141693777,0.00154881791937847,0.199159846131583,-0.03615925431599
1,0.0831101872346547,1.45639137779349,0.274343193293132,0.594679230255071,-0.254977523262886,0.0725152976093706,-0.148417667300133,0.0303825692716167,0.847590227556838,0.591525019701224,-0.364083958997032,-0.606830104780603,0.464260937167413,0.0359294268685931,0.137167896728988,-0.0871675569499604
1,-0.258591831978354,1.10088467742774,0.112344090452615,0.525086433050633,-0.104654374034318,-0.169923962543119,-0.0767347195273094,0.102924102067128,0.692868074504944,0.690396591599501,-0.0755481804959138,-0.413041798376024,0.588604391493,-0.0216570351417113,0.0656280608841418,-0.0803404930322283
1,-0.328098537757636,1.2581295186304,0.0618765782880263,0.420559193870968,-0.241481340440226,-0.0880137401314004,-0.0635028939388468,0.162527877130801,0.769207793281939,0.425571296082177,0.00798167664106801,-0.369373545286688,0.662370504320956,0.0107280834871041,0.0705376862512773,-0.0545951225985281
1,-0.200190076811523,1.25280948102758,0.127640129968339,0.436231867194188,-0.213451165331803,-0.149607840942947,-0.00969516875422005,0.370636969877898,0.745695850683957,0.565071606759208,-0.0163308933752036,-0.344391814511798,0.556193649579484,0.0311200375356423,0.0872950406740012,-0.0188020283548831
1,-0.192965054097131,1.28980343513467,0.0856126148990422,0.393695231674522,-0.228247215032571,-0.0976634659553388,-0.0554729844604725,0.0463107512209566,0.580427394377784,0.160545943308663,0.0333404364455938,-0.324840730750564,0.589352834392603,0.0541778624411864,0.0717025433690617,-0.0271103098180947
1,-0.315533864054354,1.42674002314998,0.213928685452551,0.351650931822605,-0.22421509465263,-0.0376770249056512,-0.0435227729595965,0.123196769284929,0.503512942444001,0.14904803451861,0.02996525587424,-0.308905322539764,0.489523826106714,0.0196342581565073,0.0519451691535781,-0.0185341126342952
1,-0.158302808675363,1.23575027987949,0.317403666665226,0.472450933616604,-0.0941579343233267,-0.050960033506877,-0.149239410135525,0.139510252530317,0.994899246635963,0.594405182792081,-0.229414006524568,-0.388993210151133,0.133882072883833,0.00617677393615794,0.140779249034342,-0.0693930975928493
1,-0.269605458342666,1.13500142799418,0.0219742059172832,0.386934246131412,-0.197671290234579,-0.0801779358857062,-0.130754862890163,0.0135066302019452,0.71532742092867,0.197909087659638,-0.0104287889451156,-0.237139726382749,0.20067266489461,-0.0382746680186606,0.169258509260141,-0.0623883646907937
