trainData1,trainData2,trainData3,trainData4,trainData5,trainData6,trainData7,trainData8,trainData9,trainData10,trainData11,trainData12,trainData13,trainData14,trainData15,trainData16,trainData17
1,0.293875449467711,-0.103676035577572,0.0644773033646156,0.334620704394065,0.348974222243837,0.640832137955951,0.323812784378733,-0.253245733640528,0.273687740682335,0.19303650307351,-0.0614761772750574,0.379537217130061,-0.176835260174479,0.0692059040620037,0.116273740634661,0.160039166401094
1,0.332565391122162,-0.128402513617421,0.0392945191944853,0.478683132989232,0.275822024420443,0.642741330380283,0.306654046508867,-0.212748700976102,0.283296520678737,0.211674240628591,-0.0540459342225283,0.347301354942793,-0.180415921633962,0.0706981687787379,0.105776283811984,0.167948634869501
1,0.294069381687592,-0.125809014596808,0.0733324393497931,0.510619932325313,0.121182351469574,0.527480846497243,0.30455654940127,-0.104545405451088,0.279386859446307,0.239332381955903,-0.038105649308152,0.306075650598513,-0.185269330683676,0.0648296703693843,0.098848898898892,0.164959082539689
1,0.330403314941202,-0.222681449091597,0.266230630573667,0.717807039622461,0.280525548118976,0.712766618038837,0.316348155618668,-0.222236377698567,0.295379879242652,0.191712621468489,-0.0459651816309771,0.286325878666909,-0.186051833359765,0.0736171447748376,0.102250336698004,0.182219636872674
1,0.36388764904445,-0.0774320603896801,-0.0434427929643963,0.405259797108516,0.310634477714953,0.634932326598324,0.28005356338002,-0.224366239632394,0.28961020748406,0.217256267364148,-0.0585233330095473,0.379725395176844,-0.178822567362096,0.0725899613018427,0.107960033570235,0.165294226907533
1,0.327629206397959,-0.0908577629776659,0.00286042963175004,0.412991255040937,0.296482743356547,0.596073714199248,0.238920588968656,-0.196924635944193,0.299926392486543,0.219707407901045,-0.0434926252715128,0.377384431723487,-0.179245136826682,0.0636612634163386,0.0952688676157206,0.1615032416539
1,0.333730248896915,-0.114919814889864,0.0497820683523298,0.470419065088092,0.278895436518167,0.629413328561958,0.278513503218103,-0.205117231654502,0.292893642752373,0.213287091441317,-0.0588474875977656,0.35181054489612,-0.18029726518884,0.0683180034952289,0.108410295142741,0.166774716672047
1,0.326409656277544,-0.0863333021892066,-0.0306981669485081,0.39534685864881,0.289327517735912,0.573929678187266,0.254545167530743,-0.188482489869041,0.29217265127987,0.225428640835003,-0.0438695199281591,0.377801004610072,-0.177682889124309,0.0603363226719665,0.0948263415818841,0.159278833426154
1,0.355168885633524,-0.0636573057681157,-0.0399213161710992,0.415960358901814,0.264333940983206,0.554811350392822,0.25610636495495,-0.168418499721924,0.294221546353251,0.234608381871267,-0.0517910949760432,0.369241821877958,-0.180188054962981,0.0659366461360957,0.104210870009377,0.162464632978213
1,0.321601938774583,-0.0736497431714511,-0.0668065345691366,0.364110295263341,0.233159059452328,0.56976921031908,0.265589270744524,-0.171573998216992,0.286027113472394,0.231495359410074,-0.0348282023991975,0.377519522972704,-0.180972513984974,0.0691055765185548,0.0922175132721817,0.159664176223867
1,0.336981717748881,-0.115373755876739,0.0165792265516575,0.518409146578797,0.16911630359516,0.586849640547992,0.2878589665266,-0.143955866839248,0.287177157677508,0.235426279575899,-0.0344250951122733,0.327181468018511,-0.184457440275978,0.0701734827021386,0.0919206697197026,0.168346779821992
1,0.316185852180543,-0.0603819718558349,-0.103437773010835,0.334678080190313,0.187315220269156,0.546220756995087,0.282401421728352,-0.150017997731024,0.277346033715998,0.240517114934798,-0.0291477163958721,0.374821005181913,-0.18069364448775,0.067836953164788,0.0883162949893955,0.157075080553235
1,0.325475355636169,-0.176595422040418,0.151752443687891,0.583228418898179,0.335804903374103,0.71988700344851,0.209975448872692,-0.245974119495708,0.321356330770168,0.191673472752455,-0.0334952874738616,0.353525054414685,-0.184415103971659,0.0733040127296384,0.0861583871902991,0.17450873813589
1,0.283265902876334,-0.101732344821458,0.00793941210619832,0.39138472474025,0.258158543197354,0.559868308862014,0.198697119804215,-0.165580728932107,0.306281169527539,0.22504377564306,-0.0140759017566457,0.383001246604848,-0.181505824384687,0.0600854126709593,0.0734727809394398,0.157136558885929
1,0.260609056196336,-0.0942977589155615,0.0332929269706467,0.336809089315818,0.30523213053461,0.544618804215102,0.182054092861266,-0.179466804666431,0.310733516075373,0.217163900267788,-0.0351228833653923,0.395557150617031,-0.176365907793801,0.0484370819166709,0.085112778890369,0.150922439404801
1,0.279282598324239,-0.0822858151439159,-0.000231943922923566,0.412392897854106,0.0948483418528775,0.454910394123591,0.282083221671456,-0.0702324473576005,0.278358442708122,0.254919352427536,-0.034611570367586,0.325909885244188,-0.182639371782609,0.0559473865132925,0.0944452047217178,0.155805580716198
1,0.306869551983958,-0.0952489142412676,0.0604420066225511,0.434669532815082,0.233502148835462,0.560241874717384,0.24091385596838,-0.15772871426571,0.300522373557812,0.224077760388387,-0.0503480869770856,0.353368236967971,-0.183913898098943,0.0686884620946999,0.107003463870852,0.163361264660475
1,0.300486944207831,-0.18086192045444,0.255690985943113,0.555657816674896,0.410964032205133,0.723125532300737,0.193181060746734,-0.274426137149948,0.330013017281188,0.171405387117919,-0.0530789256609591,0.361870255458933,-0.185569764581796,0.0769299667576129,0.10747879963248,0.174728505817904
1,-0.537259564549197,0.276833990419711,0.137296197788275,0.212622573021776,0.803165984642723,0.798827911551841,0.183754195577895,0.379132691369878,0.370707125040909,0.200913752728514,-0.127853850724465,0.361847831911844,-0.173966476699508,-0.000966309621011799,0.0123986178687632,0.193589096686082
1,-0.640078286745065,0.399881769159531,0.099797616552061,0.258903124481055,0.855458503511823,0.843437159007424,0.164866436497853,0.451167035861065,0.286504041405412,0.0898309247359545,-0.132993927917853,0.274899602489549,-0.202862132573887,0.0237523123571864,0.00173436204419823,0.164550673975277
1,-0.514091768091241,0.216058128613457,0.145721223109353,0.164229999495818,0.870889939694075,0.889914052988097,0.232452173239118,0.573921590075274,0.474669113982245,0.306451442717575,-0.116836420789327,0.364492706146376,-0.151743574137573,0.00688181660209656,0.0367028089660042,0.177471902354415
1,-0.48351801126312,0.28496730361548,0.152496599262251,0.231545223123008,0.618821343428589,0.556922451523566,0.0128055560701634,-0.247127755411497,0.161603268946256,0.296255568577644,-0.0257107756625409,0.186423749776094,-0.163770299587183,-0.0228127481296163,0.0860744350636982,0.173935772284176
1,-0.499791871879231,0.281011667201747,0.152392762478789,0.234772782929545,0.623925186098868,0.565789279731378,0.0622502626737328,-0.22258541827633,0.280035854672525,0.331520910789774,-0.0251173512679947,0.231881767005582,-0.153656225890381,-0.0228659066617104,0.0919460414166907,0.178844836435144
1,-0.4840737300507,0.329605362037465,0.141619115861198,0.24271487070936,0.612468438906212,0.538178384448609,-0.0825278582847026,-0.308106791067124,-0.0664221732936776,0.202793989732567,-0.022258293812779,0.0786152276207616,-0.205554692372263,-0.0240473237141623,0.0778540625195975,0.154320755737372
1,-0.507968226884138,0.259005921391481,0.158563050093583,0.230214281942653,0.630288827684787,0.576876322865127,0.129339016030191,-0.189308171442771,0.44333561235983,0.404504150831851,-0.0388331064419056,0.294335023905817,-0.131357320977275,-0.00395388462957414,0.0792291295318024,0.170766848997174
