lable1,lable2,featureMatrix1,featureMatrix2,featureMatrix3,featureMatrix4,featureMatrix5,featureMatrix6,featureMatrix7,featureMatrix8,featureMatrix9,featureMatrix10,featureMatrix11,featureMatrix12,featureMatrix13,featureMatrix14,featureMatrix15,featureMatrix16
1,0,1.0885284691044,0.242475040006822,-0.666165908906182,0.643450573699859,-0.584671998660833,-0.120144170479834,0.291319962079029,0.684866514660453,-0.0448179159483694,-0.0922761031445986,-0.16807828863182,-0.121634414733936,0.0482469624220974,0.0929876262922854,-0.0630699280803462,0.126185511054803
1,0,1.15442297684138,0.287328375276032,-0.604999170838282,0.744196033107977,-0.622245054789887,-0.130097759425072,0.260832793600975,0.682514352097014,-0.0541609953872764,-0.0976216258140737,-0.142323923960414,-0.13044036086922,0.0385088026565807,0.0949002653216944,-0.0564024703773855,0.123593001770428
1,0,1.07419409209934,0.308972397056352,-0.583020358019806,0.732633997463472,-0.719766959221701,-0.0956504239636113,0.538125553457284,0.174200468971283,-0.00831221352989005,-0.00884657659583465,0.00248179078930457,-0.0791541383303113,0.0040620036490284,0.117642559843461,-0.0382738284808098,0.0859319587058124
1,0,1.04645808201631,0.502591570903347,-0.186144877789437,0.761984646604674,-0.757978840939653,-0.0975514864008571,0.357822387664391,0.21658982941547,-0.0052250780719214,-0.0350317840863567,-0.201248240419,-0.131536944197506,0.103354729330561,0.0391497765498117,-0.0362010596889673,0.112090185756941
1,0,1.13140740234624,0.430694603260378,-0.46160781987276,0.7895953090172,-0.689568164680808,-0.116573795264515,0.464867659701579,0.214745600079304,-0.00658432690425968,-0.0295540303390236,-0.122369235422355,-0.0985167965271388,0.0470521833147995,0.0740517960914642,-0.0597300828288228,0.114904302552663
1,0,0.797582384618745,0.250012729989389,-0.47939047538759,0.509487549954788,-0.45665814921629,-0.0708051979699259,0.539436272209873,0.175985407081406,-0.0441436150313479,-0.02544645166393,-0.150943167109045,-0.117000880095312,0.0190733054852444,0.1379737125023,0.0138182354709253,0.0585673165325068
1,0,0.885739312820693,0.14440661056274,-0.557228900265384,0.558939670937864,-0.649411654145942,-0.0786629865053989,0.429950784826885,0.324778878839893,0.00221864097261783,-0.0136417903376642,0.0704584446742231,-0.0255473966638383,0.0136164016826221,0.0512609622594806,-0.0763919096010975,0.0921378585279297
1,0,1.09654698404095,0.725529689116574,-0.19019445138181,0.798074392352683,-0.596849789511778,-0.113713570742921,0.38892875947816,0.266532511211821,0.00977349695588261,-0.0310091123323431,-0.125336602271164,-0.0676928934878071,0.0771543397875307,0.024370454824679,-0.0379233670932337,0.107517636281369
1,0,1.08210256576081,0.703584164115258,-0.202311983759286,0.782674729893615,-0.698756145789773,-0.0847422765986697,0.424086966847357,0.20759751003143,0.0206281311271148,-0.0116049616220178,0.0043876430165117,-0.0439143208342735,0.0575381458718544,0.0330406492984491,-0.0615451278697048,0.106690947308274
1,0,-0.969876235373533,0.299445851869384,-0.314389633305678,0.599510892195274,-0.448847733231502,-0.333470191250644,0.55054809707246,0.496045072983618,0.103894829222915,-0.211137275318277,-0.201708535711932,0.0165765805644332,0.0181435497176136,0.0750076498397911,-0.0717523637210629,0.149646621967356
1,0,-0.948640223394141,0.35852360674657,-0.409360422453249,0.569236583742872,-0.39141715281285,-0.342681889793363,0.318806584071139,0.376268095590573,0.179210725466922,-0.230021375372063,-0.198289431636649,0.0574422495548843,0.0484528624922112,0.101289652826437,-0.0881578625837988,0.144013209894478
1,0,-0.956435054783135,0.338711226261507,-0.372018336197879,0.590748338546839,-0.416476164921182,-0.332538384509099,0.391577196971297,0.434872461711276,-0.0210965465881102,0.00812494506564078,-0.21285243086044,0.0437657371919811,-0.0378322329332193,0.0304240908573602,-0.0823887053293939,0.113029019695533
1,0,-0.886202597927154,0.276429149192335,-0.2942063282336,0.54738151099358,-0.404992920032984,-0.316326493791191,0.497024402579176,0.46507981734244,0.127568921650641,-0.169925652796948,-0.181634803892282,-0.0164185781001228,-0.00857913621507646,0.055719497833459,-0.0680476147402981,0.139223963019074
1,0,-0.845451792692176,0.257852852514561,-0.273479191403189,0.526708167220256,-0.386156316234921,-0.278850752856139,0.487269397913446,0.455734838407359,0.0969137850566,-0.181840852486892,-0.156908060640874,-0.0377069298865147,0.00498862313245279,0.0659934634440074,-0.0643208546047686,0.155246037386812
1,0,-0.799296836087684,0.272607799842945,-0.29324353603851,0.503857079528818,-0.340787505573686,-0.221294223524082,0.341691411448704,0.388207575337237,-0.0893733095737176,-0.130098210367707,-0.128500565092345,-0.0686119866295017,-0.127553989963665,-0.0196730724938703,-0.108307275267007,0.0605954189349308
1,0,0.727399185708686,0.258448474964526,-0.407375055247754,0.325277673893121,-0.276176958954076,-0.0559936732556876,0.520312195916733,0.364524382393789,-0.0731666980796682,-0.0650915673902675,-0.163340683453663,-0.0704878340796053,0.00266207095496352,0.0127477985796595,-0.125715002583312,0.115627064386488
1,0,0.778414334593181,0.163123616062758,-0.392496343113263,0.430827117603861,-0.38503140098336,-0.0726155027018262,0.44787417402992,0.38323594361668,-0.0631447846646152,-0.0664831788618604,-0.152067639281809,-0.0756839064225824,-0.0030483590671442,0.0207686762035746,-0.131427355076689,0.120820227728967
1,0,0.853518282776472,0.270192125809494,-0.541399043940653,0.367673536169902,-0.309600242832789,-0.0710868474328092,0.505639095227055,0.488314945742753,-0.0865042821321357,-0.0835908206001752,-0.170373108749575,-0.0890471854672038,-0.00283522582772632,0.0243164456794721,-0.10632567997421,0.114064447155394
1,0,0.918761115411249,0.553567631976534,-0.343662757872601,0.385843125336082,-0.403001372235687,-0.0544848485092215,0.473070097240482,0.490361475960988,-0.0796764251386231,-0.0860654355018362,-0.196866024817654,-0.109508835907109,0.00832989075515496,0.0323395872689187,-0.0529118681780098,0.0945555528715607
1,0,0.917762242210722,0.658847176215467,-0.15980082236591,0.483274330752785,-0.4630284096074,-0.0488850714770773,0.456025673182881,0.425526608571397,-0.0355479765356944,-0.0552839684955756,-0.0486497821461658,-0.0489586487138975,-0.00953538624788045,0.0282966968721129,-0.113319495084698,0.107106970669931
1,0,0.925274157738785,0.663161437569456,-0.186126706336675,0.453817909100229,-0.385181692977092,-0.0590612923632311,0.439379935176932,0.49912936595421,-0.0629669562550233,-0.0794994522066238,-0.175207831655592,-0.0861387981515477,0.0132153690987501,0.0185200502881466,-0.0979610875124684,0.113004143692747
1,0,0.824309949250105,0.0991130286802189,-0.372964748892853,0.696746206290274,-0.217751897180726,-0.150579094468931,0.303589521913321,0.329331806746724,-0.0285173461287011,-0.0647584275242856,-0.194943157557873,-0.0670158843190557,0.0278917402358498,0.00435826360837473,-0.133067458833716,0.134299634295615
1,0,0.843459282053663,0.113221460213681,-0.387434509117903,0.694222073796472,-0.207862838933781,-0.155191793553659,0.261823663249368,0.436912624793846,-0.0313695057173964,-0.0730921766813229,-0.197675011443831,-0.0732091396693674,0.0172435965189703,0.0297426564770242,-0.123946035475337,0.128846047999819
1,0,0.872858049283314,0.0865360191068925,-0.393288939511176,0.728008237565714,-0.315304910545997,-0.149991628686413,0.274061514807433,0.353620107949151,-0.0216243212878439,-0.0623394599044138,-0.166575408827149,-0.075218213863054,0.00267350214215024,0.0467244161641416,-0.118248011841225,0.123424337309978
1,0,0.873978057125118,0.284529210400215,-0.127099335946558,0.828197360744415,-0.283327861752316,-0.152334815721472,0.250915298254409,0.307534481006039,0.00469276112346488,-0.047943901276442,-0.137401856889798,-0.0382443894411403,0.0161693126584599,0.0146506196693217,-0.186873652665521,0.152224661629753
1,0,0.777700588284889,0.0533677855041703,-0.321643034627544,0.678591190482015,-0.23496348768561,-0.149790493664454,0.21803353341669,0.434812508602535,-0.0175856582282684,-0.0644873693405474,-0.16782155037465,-0.0548027484480972,0.0153932474179229,0.0265145070488643,-0.145005557149581,0.132454067322281
1,0,0.839451744035262,0.222369217030483,-0.223418462868613,0.737597643106653,-0.258062044489796,-0.146497191662242,0.240778449680603,0.387404476590418,-0.00920433845612239,-0.0573469887657805,-0.16112819485703,-0.0556350765095997,0.00555450319559563,0.0445700355533898,-0.152200697755249,0.134393595828776
1,0,1.0204076735605,0.291962149966404,-0.660315021582671,0.671478452089456,-0.137274970382701,-0.141237384704292,0.400548497233154,0.721856271931751,-0.0854192960174645,-0.103880947584732,-0.150847112617396,-0.104763915064468,0.0502836125010647,0.0241875334582641,-0.073244313981634,0.121267591363101
1,0,0.893347658478372,0.259458296431086,-0.561238821150638,0.573942781777545,-0.285319151940544,-0.121314194978855,0.358443233300799,0.612513661992936,-0.010224315188591,-0.0650225281030165,-0.14384685096252,-0.0667862571060759,0.0381601566051928,0.0799498708301777,-0.0791512720655677,0.113753911939744
1,0,0.952437110048683,0.215536208038823,-0.585470817425078,0.673116456885799,-0.185233582580642,-0.154065094506996,0.337253534802446,0.732685228191173,-0.0374242589016254,-0.0855316961192431,-0.178203761387006,-0.087008288520077,0.0200371376546602,0.100227249024631,-0.10572590678127,0.129350575830689
1,0,0.995714602942169,0.228052589282945,-0.613568964403625,0.691836013389208,-0.229134869966881,-0.149113711746868,0.314307254582126,0.762123703234879,-0.051256016605565,-0.0944382200029595,-0.178806064912906,-0.111133282191242,0.0524107032228053,0.0763111001673964,-0.0494390651840849,0.108129909749198
1,0,1.09092392384335,0.227877221249624,-0.704402333600292,0.819426830397236,-0.264809495572391,-0.182501883790465,0.367022833174356,0.691259385657509,-0.00475047329879873,-0.0784237787040663,-0.103146896943184,-0.0613373860919012,0.0180104647757763,0.0902804591756339,-0.0817139224291083,0.128843595157807
1,0,0.804383614459506,0.566178206488481,-0.201263849178336,0.421837060193622,-0.400870933855517,-0.0619146579164629,0.353602601726999,0.548358886434791,-0.0235293206895207,-0.0587683583281656,-0.145388909393323,-0.0776548420185692,0.0380589054974508,0.0666189226265694,-0.0881557484943944,0.115955323758416
1,0,0.961509350672977,0.755281814731196,-0.026995727635559,0.643325134077659,-0.521135734238666,-0.0887548898706947,0.248228714557523,0.572581468370853,-0.00170095651566322,-0.0625840783637514,-0.173062360477508,-0.093425118597745,0.0485786625702351,0.0762280890207521,-0.115742642872295,0.149631674307701
1,0,0.872931459177742,0.746501125740434,0.0504822408168908,0.520377337618347,-0.550900398847189,-0.0654078998676499,0.233131492593745,0.541966315200553,0.0102016760388282,-0.0524744581822625,-0.164043373081645,-0.071526516049585,0.0421464528265205,0.0727886776911398,-0.119667208698853,0.132292991306836
1,0,0.905634346329397,0.747491157356651,-0.0377516445170671,0.5209522658437,-0.481811110116662,-0.076968341443598,0.23605102953506,0.649133747933165,-0.00649926797827995,-0.0675985916947557,-0.169751788703161,-0.0793814666153439,0.0491474529714855,0.0649389929460112,-0.105926971192378,0.133057568290302
1,0,0.906754269434188,0.778093650337376,-0.0489018126809518,0.479730678592247,-0.495162959794038,-0.0631967145104383,0.257240636779095,0.630073028017788,-0.0102501874380605,-0.0705439839476421,-0.166808813642553,-0.0789085363715804,0.0537018994814848,0.0428620430753262,-0.0832569199881511,0.121835370948093
1,0,0.894466408269911,0.712264243552206,0.0230349678754254,0.548321827388019,-0.542156619210819,-0.0810772185015657,0.222014385342182,0.581143384536645,0.0101011834589077,-0.0650743205993537,-0.192485436845641,-0.0739073723130283,0.0399872277411446,0.0605730464926198,-0.108455937732017,0.137779298803689
1,0,0.921154291200545,0.582978353621848,-0.146728645370529,0.548127830123856,-0.504872325968817,-0.0925114738983388,0.26156542940143,0.599100057833282,-0.00217957057997309,-0.0697155065666033,-0.192476922435271,-0.0739207182892477,0.0449998773789579,0.049103036347613,-0.123218829215073,0.14376753565854
1,0,0.721500738644518,0.101650322561817,-0.398544950050622,0.352476433957278,-0.584212590454768,-0.0955748640440938,0.291566495439473,0.439997844670321,0.0386607534449462,-0.0400604698073549,-0.234024456043199,-0.040716847880685,0.046027467342375,0.0654784934042711,-0.121669757571062,0.128492905539365
1,0,0.768142773662954,0.106583231334652,-0.471051307802651,0.37948802263093,-0.537116634454189,-0.108311723981614,0.262220577706909,0.600160616134163,0.0445811106512266,-0.0441600227671754,-0.156389551691648,-0.011587046665492,0.028604185470517,0.0749251088557294,-0.156148802006221,0.138091700470887
1,0,0.825623247794943,0.163509486592268,-0.512130527902364,0.353546223156933,-0.640810969583387,-0.0908579760795956,0.367596423055794,0.388830828266552,0.0267162923653195,-0.043443940995061,-0.248966158859353,-0.0583051433875122,0.0421489726528785,0.067459442516228,-0.112051527975936,0.129760747466818
1,0,0.810084386834911,0.132611171773335,-0.5068669291859,0.3674498840427,-0.63093021082589,-0.0948130718529003,0.360876119543234,0.383923333475056,0.0296940986549247,-0.042533197656093,-0.231720969199725,-0.050386037688119,0.0506143082088214,0.0496313912877847,-0.108723032450545,0.129041275490344
1,0,0.767303940981488,0.167575459582751,-0.489546485664786,0.345335899068458,-0.497635057584128,-0.101644220683005,0.314459770787437,0.557798686425573,0.0347751701887776,-0.0452604792749913,-0.18233444733219,-0.0249456164268074,0.0309675112044451,0.0794192985034694,-0.128857863559594,0.127365959531225
1,0,0.821961958724879,0.154707353281475,-0.503456507577304,0.404241829254504,-0.571650816837784,-0.105032834861722,0.358568849298166,0.420123661751016,0.028954315127444,-0.0443540235401604,-0.226534241900719,-0.0502917590805146,0.0416548279802922,0.0669886686556181,-0.107912843580439,0.127051432072499
1,0,0.745637000996698,0.244451480600477,-0.490849018199613,0.259864928567396,-0.488254573116499,-0.0829312006872499,0.365019173184452,0.507806777873449,0.0258480897463223,-0.0452207131344736,-0.212920776299032,-0.0348526447836104,0.0407365761558987,0.0707929365573328,-0.106620777902537,0.118909903635646
1,0,0.805098999692509,0.202689641464555,-0.477720802186643,0.553275178426031,-0.292936152122242,-0.144193653526944,0.582826995371712,0.615475250819875,0.0381700756874475,-0.0386650783164672,-0.0684699974901007,0.00994045368985056,0.0365268416201362,0.0758555692475383,-0.0917032006352919,0.115295960375818
1,0,0.949134250880967,0.204434622618682,-0.513720780824208,0.802430506592192,-0.306605073819657,-0.177284617608174,0.672937297687453,0.441460946585202,0.0527132812389192,-0.0215725909315447,0.0071816710046953,0.0240500625580915,0.019209581588381,0.0742724949353522,-0.124163348651713,0.131635371894521
1,0,0.824492265261239,0.0546664494171532,-0.341058626643343,0.751854689507444,-0.402004314267105,-0.16974987588733,0.519539778504322,0.479382450743371,0.0609613399178212,-0.0239639104555229,-0.0873061578908945,0.0115000659890483,0.0262371972234794,0.0845797405539566,-0.166391697601518,0.150051166078815
1,0,0.819231124144327,0.172178508893134,-0.422870243089427,0.67193189345948,-0.335390676227888,-0.152408587306783,0.61586614162812,0.466753367488278,0.0608328937059313,-0.0172097004080565,0.0105662498173761,0.0375134106376902,0.0322881262804457,0.0580821158847098,-0.119475868490627,0.124044961778605
1,0,0.850709899127318,0.138845013345772,-0.451183816304848,0.724202384181508,-0.27529237023727,-0.166190223908105,0.636458723436354,0.470712817504349,0.0615962476223531,-0.0130537143000706,-0.00751194848659729,0.0516070781623932,0.00753788593202418,0.0807188582147469,-0.227700500451292,0.168627644094206
1,0,0.755979895977197,0.210289639924684,-0.412941581052308,0.533075711922915,-0.335318834249983,-0.128633538363738,0.604603289585305,0.514545340012068,0.0533568007451298,-0.0208285442231589,-0.0245304654180102,0.027480865897859,0.0300286041958001,0.0760963168064773,-0.102116051648556,0.112581248768823
1,0,1.04683840875317,0.741646552736335,-0.213732000421515,0.724288316741224,-0.24424489157175,-0.124964710812638,0.501939156173079,0.41818230219066,-0.036872256034261,-0.0726245941997395,-0.242066543623121,-0.0971417340706383,0.0667793421129568,0.019753974400521,-0.0846080915216559,0.132350311365109
1,0,0.944673230398204,0.707537213593106,-0.0966602181476379,0.709282795518488,-0.334399316404998,-0.112302472512345,0.402139443301457,0.452856180470537,0.0297011295558549,-0.0454601451996936,-0.187364342731942,-0.0531356594356539,0.0622423553962798,0.0609085185367356,-0.101188731230164,0.130507082051168
1,0,0.94325029668892,0.760391189818735,-0.107741604234175,0.68371422671414,-0.238336411189302,-0.110901903119272,0.492736466834063,0.346230163746045,-0.00813040860595141,-0.0586585364570987,-0.262444355939573,-0.0822161327519487,0.0916333564337902,0.00479691905447689,-0.0839866992476122,0.136774351228796
1,0,1.02730399415358,0.664007983422101,-0.0850149722742919,0.742214902169962,-0.167614712957636,-0.058134022341596,0.560278951569793,0.356139581590052,-0.14193546192541,-0.0461425484552582,-0.350493721518288,-0.282264011971912,-0.441602168604726,0.754574458168036,-0.255641731979887,0.0905659951152855
1,0,0.851099867014716,0.0322088389443117,-0.487536077540553,0.564894638599298,-0.545500727189139,-0.11193133929137,0.256203505210983,0.49649649029719,-0.00797377101938605,-0.060668640218782,-0.154795645506634,-0.076061207974964,0.0185306951658101,0.0690753369510617,-0.118374913103849,0.130638281250852
1,0,0.830935735758622,0.0632888285174946,-0.50428154397674,0.544643501128069,-0.502424877585456,-0.119943033312792,0.256136448924348,0.505575297513257,0.00842805845337594,-0.0586868667256505,-0.18068171975811,-0.0749225575214881,0.0437685866518055,0.065921275837204,-0.068656090204148,0.112927593753945
1,0,0.864678443949727,-0.0912658285680103,-0.434058544326618,0.636826578233122,-0.591778405489473,-0.136702215045092,0.123307748925142,0.44140063670967,-0.000192797211508352,-0.0646731113734997,-0.194726148536267,-0.0749512681269887,0.0107703445024639,0.0467089508925543,-0.148667901326558,0.140204023884984
1,0,0.91229306920649,-0.0578038500708728,-0.483227637152794,0.659396380759138,-0.660114320317617,-0.12830876709288,0.180425921959754,0.36650850631495,0.0121255686098595,-0.0498302958650775,-0.105546100465885,-0.0573439889986825,-0.0061669454316577,0.0531518450939998,-0.14372759617143,0.131862496158883
1,0,0.858100596006418,-0.0350404304097662,-0.468520265741496,0.596008600117771,-0.539357469511838,-0.130862422798974,0.145549787511079,0.490070520184234,-0.000777284413036517,-0.063469825104187,-0.155657734281539,-0.066197678091694,-0.00162412906397066,0.0645481554183464,-0.13317561247184,0.12724395514481
1,0,0.84227107643284,-0.0189414134069533,-0.448609129409552,0.565243536005862,-0.575821629447898,-0.11852717941644,0.172900407236343,0.418080660814381,0.00261164650572304,-0.0562999584011434,-0.15300384333838,-0.0608969368890818,0.00379792234615135,0.0498832586340075,-0.143329044700649,0.131334555522341
1,0,-0.885136790064999,0.230695018301978,-0.281078141452264,0.697462561772036,-0.367361975986556,0.476165989716572,0.510858277539566,0.522249965941613,-0.223131678825955,-0.207288023924958,-0.120368816299132,-0.0797641913576317,0.121128394896579,0.0918996679965002,-0.111809446472543,0.12785392252354
1,0,-0.761056515899382,0.241507231483208,-0.259159386670427,0.510379412355004,-0.329948889440394,-0.0641826445855298,0.335670517588078,0.375626477894602,-0.422504565153507,-0.371059835087363,-0.0337477479719381,0.0528508543630868,0.142642888696168,0.18472299415838,-0.0986593933305425,0.166680251848992
1,0,-0.829891773663743,0.240827475134211,-0.265157828607074,0.592993033884067,-0.365184569226417,0.102241972651423,0.427116350640962,0.442865935404471,-0.431942967602727,-0.298820919987257,-0.0710292442932103,0.0592670832260375,0.181713673214659,0.186702416116228,-0.0994909091626461,0.159788648706243
1,0,-0.706112442144211,0.18325575525222,-0.285420280379476,0.590464774186317,-0.310844173578729,0.262161295871029,0.447866506774145,0.51512885327498,0.500551817431518,-0.0246863381572226,-0.218476734861176,-0.106257030358385,0.0630171089110233,0.0441223415473248,-0.0458872968685278,0.130785059735339
